product_id,Category,Title,Price,Image URL,Key Features,Specifications,Product URL
455,Washing Machines,"7 kg 5 Star Semi-Automatic Top Loading Washing Machine with Powerful Motor (NA-W70B5RRB, Red, Active Foam System)","₹12,390",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-w70b5rrb_dp1.jpg,"Stylish Plastic Lid with Covered Panel, Heavy Duty Motor for Superior Wash Performance, 7 kg Capacity - suitable for single user/couples, 2 years comprehensive warranty and 5 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w70b5rrb-7-0-kg-semi-automatic-red-color.html
460,Washing Machines,"7 Kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W70L6ARB, Blue, Powerful Motor)","₹12,300",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-w70l6arb_dp1.jpg,"Sleek and Stylish Japanese Design, Heavy Duty Motor for Superior Wash Performance, 7 kg Capacity - suitable for single user/couples, 2 years comprehensive warranty and 5 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w70l6arb-7-0-kg-semi-automatic-blue-color.html
465,Washing Machines,"7 Kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W70H6ARB, Blue, Powerful Motor, Soft Closing Glass Lid)","₹14,890",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/1/_/1_12_3.jpg,"Sleek and Stylish Japanese Design, Heavy Duty Motor for Superior Wash Performance, 7 kg Capacity - suitable for single user/couples, 2 years comprehensive warranty and 5 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w70h6arb-7-0-kg-semi-automatic-blue-na-w70h6arb.html
470,Washing Machines,"8.5 Kg 5 Star Semi-Automatic Top Loading Washing Machine (NA-W85B5RRB, Red, Active Foam System)","₹15,590",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-7_13_1.jpg,"Stylish Plastic Lid with Covered Panel, Heavy Duty Motor for Superior Wash Performance, 8.5 kg Capacity - suitable for large families, 2 years comprehensive warranty and 5 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w85b5rrb-8-5-kg-semi-automatic-red.html
475,Washing Machines,"10 kg 5 Star Semi-Automatic Glass Lid Top Loading Washing Machine with Powerful Motor (NA-W100H6HRB, Grey, Active Foam System)","₹18,190",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_90.jpg,"Stylish Soft Closing Glass Lid gives unique design and enhanced durability, Heavy Duty Motor for Superior Wash Performance, 10 kg Capacity - suitable for large families, 2 years comprehensive warranty and 10 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w100h6hrb-10-kg-semi-automatic-grey.html
480,Washing Machines,"10 Kg Semi-Automatic Top Loading Washing Machine (NA-W100B6BRB, Black, Powerful Motor)","₹17,190",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/a/na-w100b6brb_dp1.jpg,"Sleek and Stylish Japanese Design, Heavy Duty Motor for Superior Wash Performance, 10 kg Capacity- suitable for large families, 2 years comprehensive warranty and 10 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w100b6brb-10-kg-semi-automatic-black-color.html
485,Washing Machines,"12 kg 5 Star Semi-Automatic Glass Lid Top Loading Washing Machine with Powerful Motor (NA-W120H6RRB, Red, Active Foam System)","₹19,490",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-7_15_1.jpg,"Stylish Soft Closing Glass Lid gives unique design and enhanced durability, Heavy Duty Motor for Superior Wash Performance, 12 kg Capacity - suitable for large families, 2 years comprehensive warranty and 10 years warranty on motor, , , , ",{},https://store.in.panasonic.com/washing-machines/semi-automatic/na-w120h6rrb-12-kg-semi-automatic-red.html
490,Microwave Ovens,"23L Convection Microwave Oven (NN-CT35MBFDG, Black Floral, 360° Heat Wrap, Magic Grill, 121 Auto Cook Menus)","₹11,500",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_51.jpg,"Enjoy healthy, delicious, warm food every day with the Panasonic 23 L convection microwave. The compact design of this convection oven fits smartly in large and small kitchens. This powerful microwave oven heats food quickly and evenly to serve up hot, delicious food in minutes. Make every meal a gourmet delight!, 23L Capacity :  Perfectly suited for the daily cooking needs of a family of 3 to 4 members, Convection : Grill, bake, cook, defrost and reheat, Auto Cook Menus: A wide range of 121 preset menus to meet your daily diet and nutritive needs. Healthy cooking for healthy families, Zero Oil Recipes: Clean and healthy cooking experience with Zero Oil feature for healthy cooking, Warranty : 1 Year on Product and 5 Years on Magnetron, , ",{},https://store.in.panasonic.com/microwave-oven/convection/23l-convection-microwave-oven.html
495,Microwave Ovens,"23L Convection Microwave Oven (NN-CT353BFDG, Black Mirror, 360° Heat Wrap, Magic Grill, 61 Auto Cook Menus)","₹10,590",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1new.jpg,"23 L Capacity :  Perfectly suited for the daily cooking needs of a family of 2 to 4 members, Convection :  Bake, Grill,cook, defrost and reheat, Auto Cook : A wide range of 61 preset menus to meet your daily diet and nutritive needs. Healthy cooking for healthy families, Zero Oil Cooking : Cook healthy recipes with no oil, ghee or margarine. Choose from a selection of Zero Oil recipes for guilt-free meals, Indian Menus: Customised for Indian Kitchen, this oven comes with a preset menu of Indian recipes, 360 degree Heat Wrap : Advanced heat wave ducts to ensure faster cooking and uniform cooking, Warranty : 1 year on product and 5 years on magnetron, ",{},https://store.in.panasonic.com/microwave-oven/convection/23l-convection-microwave-oven-nn-ct353bfdg.html
500,Microwave Ovens,"27L Convection Microwave Oven (NN-CT64HBFDG, Black Mirror + Golden, Zero Oil, 137 Auto Cook Menus)","₹16,990",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_52.jpg,"Be it microwaving, grilling or convection, this microwave is a packaged deal for all. It comes with a plethora of features like Zero Oil Recipes,Magic Grill,Vapour Clean, Fermentation, Auto Reheat, Auto Defrost. You can enjoy cooking sumptous meals everyday without using a drop of oil and make sure that your family stays healthy. You can also make use of 137 preset recipes of Auto Cook Menu options that are pre-installed in the microwave for quick and easy cooking., 27L Capacity : Suitable for the needs of a family of 5 to 6 members, Covection Microwave: Ideal for cooking, defrosting, baking and heating your food., Auto Cook Menu : 137 preset recipes for you to choose healthy and delicious options everyday., Zero Oil Receipes: Clean and healthy cooking experience with Zero Oil feature for healthy cooking, Warranty : 1 Year on Product and 5 Years on Magnetron, Magic Grill: This feature is perfect for grilled meat and vegetables ensuring 2 way heating for faster cooking, ",{},https://store.in.panasonic.com/microwave-oven/convection/27l-convection-microwave-oven-nn-ct64hbfdg.html
505,Microwave Ovens,"27L Convection Microwave Oven (NN-CD674MFDG, Silver, Rotisserie, Crispy tawa, Magic Grill, Zero Oil Recipes)","₹17,790",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_50.jpg,"27 L Capacity : Convection for daily cooking convenience for mid to large families of 3 to 4 members, Convection Microwave Oven to  Bake, Grill, Cook, Defrost and Reheat, Auto Cook Menu with 141 Preset Microwave Menu for everyday healthy cooking, Zero Oil Recipes for a preset menu that includes healthy recipes created without the use of oil, margarine or ghee, Magic Grill for two way heating for faster cooking. Ideal for Indian recipes, Warranty : 1 year warranty on product and 5 years on magnetron, Child Lock : Locks the control panel to prevent accidental tampering by children, ",{},https://store.in.panasonic.com/microwave-oven/convection/27l-convection-microwave-oven.html
510,Microwave Ovens,"27L Convection Microwave Oven (NN-CT645BFDG, Black Mirror, 360 Heat Wrap, Magic Grill, 101 Auto Cook Menus)","₹12,190",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_76.jpg,"27 L Capacity : Convection for daily cooking convenience for mid to large families of 3 to 4 members, Convection :  Bake, Grill,cook, defrost and reheat, Magic Grill : The dual grill system works the top and back grill simultaneously for a faster and more delicious grilling experience, Auto Cook : Choose from a range of 101 preset menus that can be cooked within minutes everyday, Japanese Menu : Recreate the asian magic in your kitchen with carefully selected Japanese Menus that can accessed with the easy touch of a button, Warranty: 1 year warranty on product and 5 years on magnetron, Tandoori Menu : Make the most of the powerful grill by choosing from  preset tandoori menus that will have your family and guests craving for more, ",{},https://store.in.panasonic.com/microwave-oven/convection/27l-convection-microwave-oven-nn-ct645bfdg.html
515,Microwave Ovens,"20L Solo Microwave Oven (NN-SM25JBFDG, Black, Reheat, Defrost, Mechanical Knob)","₹5,890",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_78.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Solo : An easy and hassle-free experience to quickly defrost, reheat and cook, Warranty : 1 year warranty on product, , , , , ",{},https://store.in.panasonic.com/microwave-oven/solo/20l-solo-microwave-oven-nn-sm25jbfdg.html
520,Microwave Ovens,"20L Solo Microwave Oven (NN-ST26JMFDG, Silver, 51 Auto Cook Menus)","₹6,440",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/a/r/artboard-1_79.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Solo : An easy and hassle-free experience to quickly defrost, reheat and cook, Vapor Clean : Keep your microwave oven clean, odor-free and stain -free with the touch of a button, Auto Cook Menus : Choose from 51 auto cook menus ranging from healthy recipes to desserts, Warranty : 1 year warranty on product, Also included in the box : Turntable, rotating ring and user manual, , ",{},https://store.in.panasonic.com/microwave-oven/solo/20l-solo-microwave-oven-nn-st26jmfdg.html
525,Microwave Ovens,"20L Grill Microwave Oven (NN-GT221WFDG, White, Power Grill, Auto Defrost, 38 Auto Cook Menus)","₹7,890",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/n/n/nn-gt221wfdg_info_1.jpg,"20 L Capacity : Suitable for cooking and reheating for a family of 2 to 4 members, Grill, cook, defrost & reheat, , Auto Cook Menus : Choose from 38 auto cook menus ranging from healthy recipes to desserts, Warranty : 1 year warranty on product, Glass Tray - 1N, Tray Roller Ring -1N, Wire Rack - 1N, Operation Instruction - 1N, Warranty Card - 1N, , ",{},https://store.in.panasonic.com/microwave-oven/grill/20l-grill-microwave-oven.html
530,Cameras,"Lumix G9II 25 Mega Pixel Mirrorless MFT Digital Camera with 12-60mm Lens, Phase Hybrid Auto Focus, C4K/4K 120p/ 100p FHD 280p (DC-G9M2LGW, Black)","₹170,419",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-g9m2lgw.png,"Superb Image Quality. 25Mega Pixel, Fast and accurate Auto Focus for Different Subjects. (Animal Eye/Body Detection/ Car/Motorcycle Detection), Reliable Burst Shooting Experience 60FPS/AFC, 75FPS AFS, C4K/4K 120p/ 100p FHD 280p, Improved I.S 8Stop., 100MP Handheld High Res Mode on Raw & JPEG, Real Time Lut, ",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-g9ii-25-mega-pixel-mirrorless-mft-digital-camera-with-12-60mm-lens-phase-hybrid-auto-focus-c4k-4k-120p-100p-fhd-280p-dc-g9m2lgw-black.html
535,Cameras,"Lumix G9II 25 Mega Pixel Mirrorless MFT Digital Camera, Phase Hybrid Auto Focus, C4K/4K 120p/ 100p FHD 280p (DC-G9M2GW, Black)","₹128,698",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-g9m2gw.png,"Superb Image Quality. 25Mega Pixel, Fast and accurate Auto Focus for Different Subjects. (Animal Eye/Body Detection/ Car/Motorcycle Detection), Reliable Burst Shooting Experience 60FPS/AFC, 75FPS AFS, C4K/4K 120p/ 100p FHD 280p, Improved I.S 8Stop., 100MP Handheld High Res Mode on Raw & JPEG, Real Time Lut, ",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-g9ii-25-mega-pixel-mirrorless-mft-digital-camera-phase-hybrid-auto-focus-c4k-4k-120p-100p-fhd-280p-dc-g9m2gw-black.html
540,Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9GW-S, Silver)","₹122,597",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/b/a/base_image_1_1.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s9-24-2mp-full-frame-cmos-sensor-human-animal-car-motorcycle-detection-real-time-lut-dc-s9gw-s-silver.html
545,Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor with 20-60mm lens, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9GW-K, Black)","₹150,191",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/b/a/base_image_1.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s9-24-2mp-full-frame-cmos-sensor-with-20-60mm-lens-human-animal-car-motorcycle-detection-real-time-lut-dc-s9gw-k-black.html
550,Cameras,"Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera with 20-60mm and 50mm Kit Lens, Active Image Stabilization, Phase Detect Autofocus, 4K 60p Unlimited Recording (DC-S5M2XWGW, Black)","₹249,156",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5m2xwgw_info_1_2lyichrnhb3vcszy.jpg,"24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL- Intra Codec & long GOP, 4k 60p Unlimited Recording, Dual Native ISO",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5iix-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-with-20-60mm-and-50mm-kit-lens-active-image-stabilization-phase-detect-autofocus-4k-60p-unlimited-recording-dc-s5m2xwgw-black.html
555,Cameras,"Lumix S5 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera with 20-60mm Kit Lens, Dual SD Card Slots, Multi Recording Modes, 4K 10 bit video (DC-S5KGW-K, Black)","₹134,374",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5kgw-k_info_1_oj3gc9dvxjvjtrre.jpg,"24.2MP Full Frame CMOS sensor, 4K 10-bit Video, Dual Native ISO, Hybrid Compact Body, Live View Cropping, Dual SD Card Slots, Dedicated Slow & Quick Video Modes, 6.5 Stop Dual I.S. 2",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-with-20-60mm-kit-lens-dual-sd-card-slots-multi-recording-modes-4k-10-bit-video-dc-s5kgw-k-black.html
560,Cameras,"LUMIX S9 24.2MP Full-Frame CMOS Sensor, Human/Animal/Car/Motorcycle Detection, Real Time Lut (DC-S9GW-K, Black)","₹122,597",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/b/a/base_image_1_2.jpg,"24.2MP Full-Frame CMOS Sensor, Human/ Animal/ Car/ Motorcycle Detection, C4K/4K60p 4:2:2 10-Bit, 6K30p 4:2:0 10-Bit Video Recording, 14+ Stop of V-log/V Gamat, 3.0"" 1.84m-Dot Tilt/Free-Angle Touch-LCD, Real-Time LUT (Signature Presets), Crop & Hybrid Zoom",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s9-24-2mp-full-frame-cmos-sensor-human-animal-car-motorcycle-detection-real-time-lut-dc-s9gw-k-black.html
565,Cameras,"Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera with 20-60mm Kit Lens, Active Image Stabilization, Phase Detect Autofocus, 4K 60p Unlimited Recording (DC-S5M2XKGW, Black)","₹227,083",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5m2xkgw_info_1_2dymubohbnoo3vmr.jpg,"24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL- Intra Codec & long GOP, 4k 60p Unlimited Recording, Dual Native ISO",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5iix-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-with-20-60mm-kit-lens-active-image-stabilization-phase-detect-autofocus-4k-60p-unlimited-recording-dc-s5m2xkgw-black.html
570,Cameras,"Lumix S5IIX 24.2 MP CMOS Sensor Mirrorless Fullframe Digital Camera, Active Image Stabilization, Phase Detect Autofocus, 4k 60p Unlimited Recording (DC-S5M2XGW, Black)","₹200,947",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/c/dc-s5m2xgw_info_1_wj3vvk5sdnsgprta.png,"24.2 MP CMOS Sensor, Real time lut, V-log & RAW Recording, ProRes Internal & External Recording, USB SSD Recording, Wired & Wireless Live Streaming, ALL- Intra Codec & long GOP, 4k 60p Unlimited Recording, Dual Native ISO",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-s5iix-24-2-mp-cmos-sensor-mirrorless-fullframe-digital-camera-active-image-stabilization-phase-detect-autofocus-4k-60p-unlimited-recording-dc-s5m2xgw-black.html
575,Cameras,"Lumix DMC-G85 16MP Live MOS Sensor Mirrorless MFT Digital Camera with 14-42mm Lens, Dual Image Stabilization, Depth-From-Defocus AF Technology, UHD 4K Video Recording (DMC-G85KGW-K, Black)","₹53,360",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/d/m/dmc-g85kgw-k_info_1_ljeds60nb1uvtuzy.jpg,"16MP Live MOS Sensor, UHD 4K Video Recording, 4K PHOTO Modes, Dual Image Stabilization, Depth-From-Defocus AF Technology, Live View Finder, Post Focus, ",{},https://store.in.panasonic.com/cameras/dsc-digital-still-camera/lumix-dmc-g85-16mp-live-mos-sensor-mirrorless-mft-digital-camera-with-14-42mm-lens-dual-image-stabilization-depth-from-defocus-af-technology-uhd-4k-video-recording-dmc-g85kgw-k-black.html
580,Cameras,"Lumix L-Mount S 85mm f/1.8 Fixed Focal Length Lens, Aperture Range: f/1.8 to f/22, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S85MGC, Black)","₹40,443",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s85gc_info_1_uni958thvi0hikkr.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22, Two Extra-Low Dispersion Elements, Linear AF Motor, Weather-Sealed Construction, Rounded 9-Blade Diaphragm, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-85mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-22-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s85mgc-black.html
585,Cameras,"Lumix L-Mount S 50mm f/1.8 Fixed Focal Length Lens, Aperture Range: f/1.8 to f/22, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S50GC, Black)","₹42,140",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s50gc_info_1_4fndfmatigjojkh1.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22, Three Aspherical Elements, Linear AF Motor, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-50mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-22-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s50gc-black.html
590,Cameras,"Lumix L-Mount S 35mm f/1.8 Fixed Focal Length Lens , Aperture Range: f/1.8 to f/22, High-Speed Autofocus System, Dust, Splash and Freeze-Resistant Design (Black, S-S35GC)","₹60,468",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s35gc_info_1_bo3evxl1ai5x5lo2.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/22, High-Speed Autofocus System, 3 x Aspherical, 3 x ED Elements, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-35mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-22-high-speed-autofocus-system-dust-splash-and-freeze-resistant-design-black-s-s35gc.html
595,Cameras,"Lumix L-Mount S 24mm f/1.8 Fixed Focal Length Lens, Aperture Range: f/1.8 to f/16, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S24GC, Black)","₹81,913",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s24gc_info_1_486ypomw0zrvahyz.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/16, Three Aspherical Elements, Linear AF Motor, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-24mm-f-1-8-fixed-focal-length-lens-aperture-range-f-1-8-to-f-16-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s24gc-black.html
600,Cameras,"Lumix L-Mount S 18mm f/1.8 Ultra-Wide-Angle Lens, Aperture Range: f/1.8 to f/16, Linear AF Motor, Dust, Splash and Freeze-Resistant Design (S-S18GC, Black)","₹75,306",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-s18gc_info_1_iekheh0iehnorbxl.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/1.8 to f/16, Minimum Focusing Distance: 7.09"", Linear AF Motor, Rounded 9-Blade Diaphragm, Weather-Sealed Construction, 3x Aspherical Elements, ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-18mm-f-1-8-ultra-wide-angle-lens-aperture-range-f-1-8-to-f-16-linear-af-motor-dust-splash-and-freeze-resistant-design-s-s18gc-black.html
605,Cameras,"Lumix L-Mount S PRO 70-200mm f/4 O.I.S. Telephoto Zoom Lens, Aperture Range: f/4 to f/22, Dual AF System, Optical Image Stabilizer (S-R70200GC, Black)","₹129,114",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-r70200gc_info_1_ldczt7z5t6jqvujd.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/4 to f/22, One Aspherical Element, One UHR Element, Dual AF System: Linear & Stepping Motors, Optical Image Stabilizer, Weather-Sealed Construction, Removable, Rotating Tripod Collar, Rounded 9-Blade Diaphragm",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-pro-70-200mm-f-4-o-i-s-telephoto-zoom-lens-aperture-range-f-4-to-f-22-dual-af-system-optical-image-stabilizer-s-r70200gc-black.html
610,Cameras,"Lumix L-Mount S 24-105mm f/4 Macro O.I.S. Standard Zoom Lens, Aperture Range: f/4 to f/22, Optical Image Stabilizer, Dust, Splash and Freeze-Resistant Design (S-R24105GC, Black)","₹72,000",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-r24105gc_info_1_jtdnncervn0ucahq.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/4 to f/22, Four Aspherical Elements, 1:2 Magnification, 11.8"" Minimum Focus, Optical Image Stabilizer, AF/MF Switch, Zoom Lock Switch, Weather-Sealed Construction, Rounded 9-Blade Diaphragm",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-24-105mm-f-4-macro-o-i-s-standard-zoom-lens-aperture-range-f-4-to-f-22-optical-image-stabilizer-dust-splash-and-freeze-resistant-design-s-r24105gc-black.html
615,Cameras,"Lumix L-Mount S PRO 70-200mm f/2.8 O.I.S. Telephoto Zoom Lens, Aperture Range: f/2.8 to f/22, Optical Image Stabilizer, Weather-Sealed Construction (S-E70200GC, Black)","₹213,863",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-e70200gc_info_1_lrdlbl5i8iyyuuod.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/2.8 to f/22, Three ED Elements, Two UED Elements, Optical Image Stabilizer, Weather-Sealed Construction, Rounded 11-Blade Diaphragm, Removable, Rotating Tripod Collar, Arca-Type Compatible Lens Collar Foot",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-pro-70-200mm-f-2-8-o-i-s-telephoto-zoom-lens-aperture-range-f-2-8-to-f-22-optical-image-stabilizer-weather-sealed-construction-s-e70200gc-black.html
620,Cameras,"Lumix L-Mount S PRO 24-70mm f/2.8 Standard Zoom Lens, Aperture Range: f/2.8 to f/22, Dual AF System (S-E2470GC, Black)","₹180,923",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-e2470gc_info_1_np7bjdg9uokloz9h.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range: f/2.8 to f/22, Four ED Elements, One UHR Element, Three Aspherical Elements, Dual AF System: Linear & Stepping Motors, Weather-Sealed Construction, Rounded 11-Blade Diaphragm, ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-s-pro-24-70mm-f-2-8-standard-zoom-lens-aperture-range-f-2-8-to-f-22-dual-af-system-s-e2470gc-black.html
625,Cameras,"Lumix L-Mount 14-28mm f/4-5.6 MACRO Wide-Angle-Zoom-Lens, Aperture Range: f/4-5.6 to f/22, Dust, Splash and Freeze-Resistant Design (S-R1428GC, Black)","₹93,635",https://store.in.panasonic.com/media/catalog/product/cache/7fc2a3fe77c40f27b75b2c9e63d22798/s/-/s-r1428gc_info_1_hfd37muy4x7wc6b3.jpg,"L-Mount Lens/Full-Frame Format, Aperture Range:  f/4-5.6 to f/22, Minimum Focusing Distance: 5.9"", 7-Bladed Circular Diaphragm, Dust and Splash-Resistant Design, , , ",{},https://store.in.panasonic.com/cameras/lenses/lumix-l-mount-14-28mm-f-4-5-6-macro-wide-angle-zoom-lens-aperture-range-f-4-5-6-to-f-22-dust-splash-and-freeze-resistant-design-s-r1428gc-black.html
